Pickup Branch,Post code,Post office name,Commune EN,Commune Khmer,Phone,Phone Number,Main Branch Phone,Branch Code,Branch EN,Branch Khmer,Category,Post office level,Type,Status,Latitude,Longitude,Search Text
BANA001,BANA001,Chamnaom,Chamnaom,Chamnaom,0716111197,0716111197,0316000285,BANP001,Banteay Meanchey,Banteay Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.437565,102.934632,BANA001 | Chamnaom | Chamnaom | 0716111197 | BANP001 | Banteay Meanchey | Banteay Meanchey | Agent
MONA002,MONA002,Dak Dam,Dak Dam,Dak Dam,0717557043,0717557043,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.423385,107.312825,MONA002 | Dak Dam | Dak Dam | 0717557043 | MONP001 | Mondul Kiri | Mondul Kiri | Agent
MONA003,MONA003,Srae Sangkum,Srae Sangkum,Srae Sangkum,0977076136,0977076136,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.075742,107.044095,MONA003 | Srae Sangkum | Srae Sangkum | 0977076136 | MONP001 | Mondul Kiri | Mondul Kiri | Agent
MONA004,MONA004,Bu Sra,Bu Sra,Bu Sra,0976417077,0976417077,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.541149,107.431679,MONA004 | Bu Sra | Bu Sra | 0976417077 | MONP001 | Mondul Kiri | Mondul Kiri | Agent
MONA005,MONA005,Pu Chrey,Pu Chrey,Pu Chrey,0882727972,0882727972,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.684758,107.218298,MONA005 | Pu Chrey | Pu Chrey | 0882727972 | MONP001 | Mondul Kiri | Mondul Kiri | Agent
MONA006,MONA006,Srae Ampum,Srae Ampum,Srae Ampum,066924904,066924904,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.541868,107.337129,MONA006 | Srae Ampum | Srae Ampum | 066924904 | MONP001 | Mondul Kiri | Mondul Kiri | Agent
MONA007,MONA007,Srae Khtum,Srae Khtum,Srae Khtum,0714598999,0714598999,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.112262,106.886145,MONA007 | Srae Khtum | Srae Khtum | 0714598999 | MONP001 | Mondul Kiri | Mondul Kiri | Agent
MONA008,MONA008,Srae Chhuk,Srae Chhuk,Srae Chhuk,0712300008,0712300008,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.139465,106.718123,MONA008 | Srae Chhuk | Srae Chhuk | 0712300008 | MONP001 | Mondul Kiri | Mondul Kiri | Agent
MONA009,MONA009,ME MONG,ME MONG,ME MONG,0972335985,0972335985,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.590081,106.926802,MONA009 | ME MONG | ME MONG | 0972335985 | MONP001 | Mondul Kiri | Mondul Kiri | Agent
MONP001,MONP001,Mondulkiri,Mondulkiri,Mondulkiri,0716696816,0716696816,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Post Office,Post Office,Post office,In effect,12.457818,107.187645,MONP001 | Mondulkiri | Mondulkiri | 0716696816 | MONP001 | Mondul Kiri | Mondul Kiri | Post Office
MONS001,MONS001,Spean Mean Chey,Spean Mean Chey,Spean Mean Chey,0889604994,0889604994,0716696816,MONP001,Mondul Kiri,Mondul Kiri,Showroom,Showroom,Post office,Out of effect,12.454312,107.187197,MONS001 | Spean Mean Chey | Spean Mean Chey | 0889604994 | MONP001 | Mondul Kiri | Mondul Kiri | Showroom
ODDA001,ODDA001,Anlung Veaeng 01,Anlung Veaeng 01,Anlung Veaeng 01,0886855656,0886855656,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.08214,104.095182,ODDA001 | Anlung Veaeng 01 | Anlung Veaeng 01 | 0886855656 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Agent
ODDA002,ODDA002,Anlung Veaeng 02,Anlung Veaeng 02,Anlung Veaeng 02,0972631463,0972631463,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.232786,104.080505,ODDA002 | Anlung Veaeng 02 | Anlung Veaeng 02 | 0972631463 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Agent
ODDA003,ODDA003,Trapeang Tav,Trapeang Tav,Trapeang Tav,0312224055,0312224055,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.22539,103.897009,ODDA003 | Trapeang Tav | Trapeang Tav | 0312224055 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Agent
ODDA004,ODDA004,Trapeang Prasat 01,Trapeang Prasat 01,Trapeang Prasat 01,0714809488,0714809488,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.19811,104.356795,ODDA004 | Trapeang Prasat 01 | Trapeang Prasat 01 | 0714809488 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Agent
ODDA005,ODDA005,Trapeang Prasat 02,Trapeang Prasat 02,Trapeang Prasat 02,0317535511,0317535511,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.112373,104.342542,ODDA005 | Trapeang Prasat 02 | Trapeang Prasat 02 | 0317535511 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Agent
ODDA006,ODDA006,Samraong,Samraong,Samraong,0719000048,0719000048,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.177446,103.507004,ODDA006 | Samraong | Samraong | 0719000048 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Agent
ODDA007,ODDA007,Chong Kal,Chong Kal,Chong Kal,066772668,066772668,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.961066,103.572905,ODDA007 | Chong Kal | Chong Kal | 066772668 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Agent
ODDA008,ODDA008,Kouk Mon,Kouk Mon,Kouk Mon,068819868,068819868,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.161922,103.288798,ODDA008 | Kouk Mon | Kouk Mon | 068819868 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Agent
ODDP001,ODDP001,Samraong,Samraong,Samraong,0979520168,0979520168,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Post Office,Post Office,Post office,In effect,14.171544,103.511342,ODDP001 | Samraong | Samraong | 0979520168 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Post Office
ODDS001,ODDS001,Samraong,Samraong,Samraong,0979520168,0979520168,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Showroom,Showroom,Post office,Out of effect,14.17525,103.5071667,ODDS001 | Samraong | Samraong | 0979520168 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Showroom
ODDS002,ODDS002,Anlung Veaeng,Anlung Veaeng,Anlung Veaeng,0717751736,0717751736,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Showroom,Showroom,Post office,In effect,14.230011,104.0781543,ODDS002 | Anlung Veaeng | Anlung Veaeng | 0717751736 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Showroom
ODDTEST,ODDTEST,Otdar Meanchey,Otdar Meanchey,Otdar Meanchey,0979520168,0979520168,0979520168,ODDP001,Otdar Meanchey,Otdar Meanchey,Post Office,Post Office,Post office,Out of effect,,,ODDTEST | Otdar Meanchey | Otdar Meanchey | 0979520168 | ODDP001 | Otdar Meanchey | Otdar Meanchey | Post Office
PNP-MYGO01,PNP-MYGO01,MYGO01,MYGO01,MYGO01,060234468,060234468,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.56927,104.91889,PNP-MYGO01 | MYGO01 | MYGO01 | 060234468 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA001,PNPA001,Prey Sa,Prey Sa,Prey Sa,0977722229,0977722229,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.500609,104.858078,PNPA001 | Prey Sa | Prey Sa | 0977722229 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA002,PNPA002,Oulampik 01,Oulampik 01,Oulampik 01,066659268,066659268,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.55307,104.91135,PNPA002 | Oulampik 01 | Oulampik 01 | 066659268 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA003,PNPA003,Tuek Thla 01,Tuek Thla 01,Tuek Thla 01,0312244786,0312244786,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.556812,104.881281,PNPA003 | Tuek Thla 01 | Tuek Thla 01 | 0312244786 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA004,PNPA004,Chaom Chau Ti Pir,Chaom Chau Ti Pir,Chaom Chau Ti Pir,090271919,090271919,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.534467,104.84961,PNPA004 | Chaom Chau Ti Pir | Chaom Chau Ti Pir | 090271919 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA005,PNPA005,Trapeang Thloeng 4,Trapeang Thloeng 4,Trapeang Thloeng 4,068456594,068456594,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.531301,104.860961,PNPA005 | Trapeang Thloeng 4 | Trapeang Thloeng 4 | 068456594 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA006,PNPA006,Kakab Ti Pir,Kakab Ti Pir,Kakab Ti Pir,0883794940,0883794940,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.563,104.8416,PNPA006 | Kakab Ti Pir | Kakab Ti Pir | 0883794940 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA007,PNPA007,Dangkao,Dangkao,Dangkao,060285556,060285556,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.5153,104.8856,PNPA007 | Dangkao | Dangkao | 060285556 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA008,PNPA008,Stueng Mean Chey Ti Bei,Stueng Mean Chey Ti Bei,Stueng Mean Chey Ti Bei,0975702255,0975702255,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.5293,104.8768,PNPA008 | Stueng Mean Chey Ti Bei | Stueng Mean Chey Ti Bei | 0975702255 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA013,PNPA013,Kamboul,Kamboul,Kamboul,0883777126,0883777126,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.4411,104.7519,PNPA013 | Kamboul | Kamboul | 0883777126 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA016,PNPA016,Angk Snuol,Angk Snuol,Angk Snuol,0883999617,0883999617,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.509205,104.750279,PNPA016 | Angk Snuol | Angk Snuol | 0883999617 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA017,PNPA017,SOMOL MONORITH,SOMOL MONORITH,SOMOL MONORITH,090614747,090614747,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.535556,104.761811,PNPA017 | SOMOL MONORITH | SOMOL MONORITH | 090614747 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA019,PNPA019,Ta Nuon,Ta Nuon,Ta Nuon,090614747,090614747,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.535552,104.761817,PNPA019 | Ta Nuon | Ta Nuon | 090614747 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA020,PNPA020,Tuol Svay Prey Ti Pir,Tuol Svay Prey Ti Pir,Tuol Svay Prey Ti Pir,0888888086,0888888086,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.551024,104.904515,PNPA020 | Tuol Svay Prey Ti Pir | Tuol Svay Prey Ti Pir | 0888888086 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA022,PNPA022,Tien,Tien,Tien,0886939168,0886939168,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.44122,104.855906,PNPA022 | Tien | Tien | 0886939168 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA023,PNPA023,Chaom Chau Ti Pir,Chaom Chau Ti Pir,Chaom Chau Ti Pir,0883338139,0883338139,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.52833,104.844216,PNPA023 | Chaom Chau Ti Pir | Chaom Chau Ti Pir | 0883338139 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA024,PNPA024,Kakab Ti Muoy,Kakab Ti Muoy,Kakab Ti Muoy,068888127,068888127,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.561142,104.841369,PNPA024 | Kakab Ti Muoy | Kakab Ti Muoy | 068888127 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA025,PNPA025,Chaom Chau Ti Muoy 01,Chaom Chau Ti Muoy 01,Chaom Chau Ti Muoy 01,0889855597,0889855597,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.531051,104.809553,PNPA025 | Chaom Chau Ti Muoy 01 | Chaom Chau Ti Muoy 01 | 0889855597 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA026,PNPA026,Stueng Mean Chey Ti Muoy,Stueng Mean Chey Ti Muoy,Stueng Mean Chey Ti Muoy,0713440004,0713440004,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.525871,104.875463,PNPA026 | Stueng Mean Chey Ti Muoy | Stueng Mean Chey Ti Muoy | 0713440004 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA027,PNPA027,Boeng Tumpun Ti Pir,Boeng Tumpun Ti Pir,Boeng Tumpun Ti Pir,0972797979,0972797979,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.514045,104.920608,PNPA027 | Boeng Tumpun Ti Pir | Boeng Tumpun Ti Pir | 0972797979 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA028,PNPA028,Chaom Chau Ti Muoy 02,Chaom Chau Ti Muoy 02,Chaom Chau Ti Muoy 02,0973004449,0973004449,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.5215,104.8725,PNPA028 | Chaom Chau Ti Muoy 02 | Chaom Chau Ti Muoy 02 | 0973004449 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA029,PNPA029,Stueng Mean Chey Ti Pir,Stueng Mean Chey Ti Pir,Stueng Mean Chey Ti Pir,0719226226,0719226226,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.524998,104.89214,PNPA029 | Stueng Mean Chey Ti Pir | Stueng Mean Chey Ti Pir | 0719226226 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA030,PNPA030,Stueng Mean Chey Ti Muoy,Stueng Mean Chey Ti Muoy,Stueng Mean Chey Ti Muoy,068997172,068997172,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.548701,104.896919,PNPA030 | Stueng Mean Chey Ti Muoy | Stueng Mean Chey Ti Muoy | 068997172 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA031,PNPA031,Dangkao 01,Dangkao 01,Dangkao 01,0978287070,0978287070,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.5064,104.8867,PNPA031 | Dangkao 01 | Dangkao 01 | 0978287070 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA032,PNPA032,Spean Thma,Spean Thma,Spean Thma,0882212222,0882212222,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.4607,104.8898,PNPA032 | Spean Thma | Spean Thma | 0882212222 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA033,PNPA033,Cheung Aek,Cheung Aek,Cheung Aek,0889179899,0889179899,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.495626,104.893718,PNPA033 | Cheung Aek | Cheung Aek | 0889179899 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA034,PNPA034,Dangkao 02,Dangkao 02,Dangkao 02,0889501199,0889501199,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.43287,105.59722,PNPA034 | Dangkao 02 | Dangkao 02 | 0889501199 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA035,PNPA035,Ruessei Kaev 01,Ruessei Kaev 01,Ruessei Kaev 01,0978252064,0978252064,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.612098,104.916483,PNPA035 | Ruessei Kaev 01 | Ruessei Kaev 01 | 0978252064 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA036,PNPA036,Phsar Daeum Kor,Phsar Daeum Kor,Phsar Daeum Kor,067444429,067444429,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.5558,104.903971,PNPA036 | Phsar Daeum Kor | Phsar Daeum Kor | 067444429 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA037,PNPA037,Ruessei Kaev 02,Ruessei Kaev 02,Ruessei Kaev 02,0977779525,0977779525,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.60771,104.910754,PNPA037 | Ruessei Kaev 02 | Ruessei Kaev 02 | 0977779525 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA038,PNPA038,Kouk Khleang,Kouk Khleang,Kouk Khleang,0884006677,0884006677,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.597575,104.868313,PNPA038 | Kouk Khleang | Kouk Khleang | 0884006677 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA039,PNPA039,Phnum Penh Thmei,Phnum Penh Thmei,Phnum Penh Thmei,0885712259,0885712259,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.572758,104.871636,PNPA039 | Phnum Penh Thmei | Phnum Penh Thmei | 0885712259 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA040,PNPA040,Tuek Thla 02,Tuek Thla 02,Tuek Thla 02,0973333018,0973333018,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.553224,104.885042,PNPA040 | Tuek Thla 02 | Tuek Thla 02 | 0973333018 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA041,PNPA041,Oulampik 02,Oulampik 02,Oulampik 02,0976606888,0976606888,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.554833,104.910783,PNPA041 | Oulampik 02 | Oulampik 02 | 0976606888 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA043,PNPA043,Preaek Pra,Preaek Pra,Preaek Pra,067426467,067426467,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.5047,104.9453,PNPA043 | Preaek Pra | Preaek Pra | 067426467 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA044,PNPA044,Phsar Chas,Phsar Chas,Phsar Chas,0883633319,0883633319,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.572105,104.924878,PNPA044 | Phsar Chas | Phsar Chas | 0883633319 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA045,PNPA045,Boeng Proluet,Boeng Proluet,Boeng Proluet,0976333853,0976333853,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.561033,104.91571,PNPA045 | Boeng Proluet | Boeng Proluet | 0976333853 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA046,PNPA046,Chaom Chau Ti Bei 01,Chaom Chau Ti Bei 01,Chaom Chau Ti Bei 01,066782866,066782866,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.532243,104.832501,PNPA046 | Chaom Chau Ti Bei 01 | Chaom Chau Ti Bei 01 | 066782866 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA047,PNPA047,Phsar Thmei Ti Bei,Phsar Thmei Ti Bei,Phsar Thmei Ti Bei,0886785800,0886785800,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.567417,104.92398,PNPA047 | Phsar Thmei Ti Bei | Phsar Thmei Ti Bei | 0886785800 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA048,PNPA048,Chrang Chamreh Ti Pir,Chrang Chamreh Ti Pir,Chrang Chamreh Ti Pir,0714224400,0714224400,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.630997,104.903476,PNPA048 | Chrang Chamreh Ti Pir | Chrang Chamreh Ti Pir | 0714224400 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA051,PNPA051,Tuek L'ak Ti Bei,Tuek L'ak Ti Bei,Tuek L'ak Ti Bei,066841666,066841666,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.55678,104.893393,PNPA051 | Tuek L'ak Ti Bei | Tuek L'ak Ti Bei | 066841666 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA052,PNPA052,Chak Angrae Kraom,Chak Angrae Kraom,Chak Angrae Kraom,0717102101,0717102101,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.50926,104.937224,PNPA052 | Chak Angrae Kraom | Chak Angrae Kraom | 0717102101 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA053,PNPA053,Bong Keng Kang Ti Muoy,Bong Keng Kang Ti Muoy,Bong Keng Kang Ti Muoy,0318224488,0318224488,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.55358,104.921575,PNPA053 | Bong Keng Kang Ti Muoy | Bong Keng Kang Ti Muoy | 0318224488 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA055,PNPA055,Boeng Tumpun Ti Muoy,Boeng Tumpun Ti Muoy,Boeng Tumpun Ti Muoy,0972888509,0972888509,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.520161,104.916818,PNPA055 | Boeng Tumpun Ti Muoy | Boeng Tumpun Ti Muoy | 0972888509 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA059,PNPA059,Phsar Toch,Phsar Toch,Phsar Toch,0979994030,0979994030,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,104.916787,11.590202,PNPA059 | Phsar Toch | Phsar Toch | 0979994030 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
PNPA060,PNPA060,Phsar Thmei Ti Muoy,Phsar Thmei Ti Muoy,Phsar Thmei Ti Muoy,0713537070,0713537070,0886479090,PNPP001,Phnom Penh Branch,Phnom Penh Branch,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.570329,104.921707,PNPA060 | Phsar Thmei Ti Muoy | Phsar Thmei Ti Muoy | 0713537070 | PNPP001 | Phnom Penh Branch | Phnom Penh Branch | Agent
